vehicle	motorcycle	0.18166666666666667	0.030690896097598324
keyboard	weapon	0.09000000000000001	0.9081632653061225
glass	cabinet	0.32	0.9188361408882083
ear	promontory	0.0	0.5882352941176471
duck	animal	0.9866666666666667	1.0
elephant	animal	0.9833333333333334	1.0
gate	door	0.6533333333333333	0.0
alcohol	substance	0.9166666666666666	1.0
crane	bird	0.8833333333333333	1.0
chair	bench	0.3933333333333333	0.020957147325617768
canoe	boat	1.0	1.0
meter	measuring_stick	0.9833333333333334	0.008816120906801008
jug	jar	0.39999999999999997	0.7769652650822669
snake	animal	0.875	1.0
keyboard	piano	0.7083333333333334	0.46574344023323616
fig	food	0.8333333333333334	1.0
material	rubber_eraser	0.12833333333333333	0.0
ball	game	0.525	0.6534306569343066
mouse	rodent	0.9716666666666667	1.0
traffic_light	signal	0.9	0.32
sofa	chair	0.5633333333333334	1.0
robin	bird	1.0	1.0
rubber_eraser	eraser	0.6816666666666666	0.5666666666666667
skunk	animal	1.0	1.0
washer	appliance	0.94	1.0
owl	bird	1.0	1.0
utensil	tool	0.9	0.9678137051320083
liquid	substance	0.8966666666666666	0.9868095630667766
instrument	piano	0.055	0.2247359042891689
chain	lock	0.21833333333333335	0.0
jeep	vehicle	0.985	1.0
snail	animal	0.8616666666666667	1.0
monkey	animal	1.0	1.0
mammal	dog	0.21666666666666667	0.9917865307195889
plate	spoon	0.03333333333333333	0.0
van	vehicle	0.975	1.0
pistol	weapon	0.9616666666666666	1.0
jug	container	0.9033333333333333	1.0
brass	memorial	0.7216666666666667	1.0
crab	food	0.91	1.0
chimpanzee	primate	1.0	1.0
hawk	eagle	0.16666666666666666	0.3722943722943723
column	paper	0.12833333333333333	0.0
goose	bird	0.9233333333333333	1.0
animal	duck	0.16666666666666666	0.2632506150715305
mug	cup	0.93	0.6834733893557423
palace	dwelling	0.9166666666666666	1.0
sphere	shape	0.985	0.5769230769230769
orange	fruit	1.0	1.0
car	vehicle	0.25833333333333336	1.0
mongoose	animal	0.8333333333333334	1.0
pan	utensil	0.4483333333333333	1.0
limousine	vehicle	1.0	1.0
dog	mammal	0.7583333333333333	0.999985064595624
chain	bucket	0.0	0.0
fungus	plant	0.47500000000000003	0.0
package	envelope	0.32	0.0945945945945946
shield	armor	0.9	0.701195219123506
cauliflower	food	0.9766666666666667	0.9944237918215614
penguin	bird	0.975	1.0
animal	reptile	0.11666666666666665	0.9456507448497659
lemon	fruit	1.0	1.0
reptile	animal	0.9866666666666667	1.0
volleyball	game	0.9716666666666667	1.0
frying_pan	pan	0.9500000000000001	1.0
banjo	instrument	1.0	1.0
compass	instrument	0.7633333333333333	1.0
lizard	animal	0.8683333333333333	1.0
potato	vegetable	0.8966666666666666	1.0
meter	whole	0.8166666666666668	0.9895470383275261
weapon	gun	0.36166666666666664	0.20574920778632866
vehicle	car	0.15333333333333335	0.7708618893579692
bucket	container	1.0	1.0
leopard	tiger	0.11499999999999999	0.9147368421052632
shovel	bucket	0.055	0.0
lamp	table	0.015	0.0
rabbit	food	0.5833333333333334	1.0
echidna	animal	0.9766666666666667	1.0
vehicle	truck	0.12166666666666666	0.7114242224227811
dishwasher	appliance	0.9483333333333334	1.0
mushroom	fungus	0.8883333333333333	1.0
ax	tool	0.8849999999999999	1.0
alligator	reptile	0.9366666666666666	1.0
shark	fish	0.9666666666666667	1.0
chain	attachment	0.7083333333333334	0.0
refrigerator	ball	0.016666666666666666	1.0
shirt	microscope	0.024999999999999998	0.0
pillow	padding	0.695	0.0
tractor	vehicle	0.9366666666666666	1.0
nail	hook	0.6333333333333333	0.0
screw	nail	0.21666666666666667	0.0
reptile	alligator	0.03333333333333333	0.02809881007647763
pitcher	container	0.8466666666666667	1.0
wing	airplane	0.10333333333333333	0.7405764966740577
mammal	cat	0.11499999999999999	0.7573154091069895
dwelling	location	0.9	0.0018300653594771241
hamburger	food	0.975	1.0
cobra	snake	0.9083333333333333	1.0
cauliflower	broccoli	0.015	0.0
goose	animal	0.975	1.0
lock	door	0.11166666666666668	0.0
cornet	instrument	0.9866666666666667	1.0
trombone	instrument	0.9833333333333334	1.0
ball	sphere	0.8466666666666667	0.5769230769230769
pipe	organ	0.5	0.0
bed	furniture	0.975	1.0
vest	sweater	0.5833333333333334	0.0
sax	instrument	1.0	1.0
submarine	vessel	0.8583333333333334	1.0
person	loudspeaker	0.4166666666666667	0.06256062075654704
cradle	crib	0.8333333333333334	0.0
vessel	vehicle	0.6383333333333333	1.0
chain	bandage	0.07166666666666667	0.0
cricket	game	0.8333333333333334	1.0
baseball	game	1.0	0.41459074733096085
gorilla	ape	0.8783333333333333	1.0
medicine	drug	0.6383333333333333	1.0
power_saw	tool	0.9866666666666667	1.0
cloak	coat	0.8683333333333333	1.0
flute	instrument	1.0	1.0
medium	television	0.22166666666666668	0.0
locomotive	train	0.2916666666666667	0.5567226890756303
whale	mammal	0.9616666666666666	1.0
animal	container	0.049999999999999996	0.9998280518272022
lemon	citrus	0.94	1.0
dinosaur	animal	0.82	1.0
bread	food	0.9033333333333333	1.0
snake	reptile	0.9249999999999999	1.0
web_site	location	0.7183333333333333	0.0
seal	kite	0.013333333333333334	0.8098360655737705
car	train	0.2783333333333333	0.15059804276911926
jar	container	0.9166666666666666	1.0
jaguar	cat	0.9500000000000001	0.9894736842105263
owl	animal	1.0	1.0
radio	medium	0.59	0.0
car	limousine	0.19499999999999998	0.00724568595671656
dish	food	0.19166666666666665	1.0
