vehicle	motorcycle	0.18166666666666667	0.7406465148692707
keyboard	weapon	0.09000000000000001	0.8703118442907479
glass	cabinet	0.32	0.8491661496437305
ear	promontory	0.0	0.6937474253911629
duck	animal	0.9866666666666667	0.6833851070086926
elephant	animal	0.9833333333333334	0.34237892018549987
gate	door	0.6533333333333333	0.9122336878589864
alcohol	substance	0.9166666666666666	0.9857559160556022
crane	bird	0.8833333333333333	0.21403700548679117
chair	bench	0.3933333333333333	0.8201597184277879
canoe	boat	1.0	0.8391702336684608
meter	measuring_stick	0.9833333333333334	0.16817847185518908
jug	jar	0.39999999999999997	0.7060307062570818
snake	animal	0.875	0.8971107999841582
keyboard	piano	0.7083333333333334	0.712164861042401
fig	food	0.8333333333333334	0.7666835040843298
material	rubber_eraser	0.12833333333333333	0.7633128932751757
submarine	submarine	0.32	1.0
ball	game	0.525	0.8307001905331937
mouse	rodent	0.9716666666666667	0.2726762358736364
traffic_light	signal	0.9	0.9885582050084837
car	car	0.31666666666666665	1.0
sofa	chair	0.5633333333333334	0.9231516132408221
robin	bird	1.0	0.8201601810375294
motorcycle	motorcycle	0.9	1.0
rubber_eraser	eraser	0.6816666666666666	0.9907515948528837
skunk	animal	1.0	0.8263755913103207
washer	appliance	0.94	0.6765044460373522
owl	bird	1.0	0.44841140956523917
utensil	tool	0.9	0.8278481329644582
wardrobe	wardrobe	0.6216666666666667	1.0
liquid	substance	0.8966666666666666	0.9578850003149152
instrument	piano	0.055	0.526721606004764
chain	lock	0.21833333333333335	0.510103978785294
jeep	vehicle	0.985	0.7644218638524105
snail	animal	0.8616666666666667	0.6629694896218199
monkey	animal	1.0	0.9960232624577539
mammal	dog	0.21666666666666667	0.9273711525166031
plate	spoon	0.03333333333333333	0.16265721604986844
van	vehicle	0.975	0.8772299094129827
pistol	weapon	0.9616666666666666	0.6101783896778366
jug	container	0.9033333333333333	0.8602885336443812
brass	memorial	0.7216666666666667	0.8278403359893534
crab	food	0.91	0.7356327465580196
chimpanzee	primate	1.0	0.9786648412812746
hawk	eagle	0.16666666666666666	0.40420702823693566
column	paper	0.12833333333333333	0.07562481473817391
hog	hog	0.5666666666666667	1.0
goose	bird	0.9233333333333333	0.9608079593381221
animal	duck	0.16666666666666666	0.5286481831146489
mug	cup	0.93	0.9684464466765382
palace	dwelling	0.9166666666666666	0.7611336709259336
frog	frog	0.22666666666666668	1.0
sphere	shape	0.985	0.9587434337665207
orange	fruit	1.0	0.9841728551282837
car	vehicle	0.25833333333333336	0.8417927991171805
mongoose	animal	0.8333333333333334	0.8804906891440253
pan	utensil	0.4483333333333333	0.8658105792927324
limousine	vehicle	1.0	0.6880239951025193
dog	mammal	0.7583333333333333	0.8866621864678796
chain	bucket	0.0	0.3671258474805504
fungus	plant	0.47500000000000003	0.07868851484359943
package	envelope	0.32	0.902742251420964
shield	armor	0.9	0.39785966318977845
cauliflower	food	0.9766666666666667	0.32287478507106937
penguin	bird	0.975	0.25980274841955137
bathtub	bathtub	0.5633333333333334	1.0
animal	reptile	0.11666666666666665	0.9816229660571718
lemon	fruit	1.0	0.9651650573743713
reptile	animal	0.9866666666666667	0.981576188755951
volleyball	game	0.9716666666666667	0.7250410728835055
frying_pan	pan	0.9500000000000001	0.9265878259837425
banjo	instrument	1.0	0.6113067896933349
memorial	memorial	0.875	1.0
compass	instrument	0.7633333333333333	0.9202094628882251
lizard	animal	0.8683333333333333	0.9670361372541088
potato	vegetable	0.8966666666666666	0.5018192613318092
meter	whole	0.8166666666666668	0.14953112093512297
weapon	gun	0.36166666666666664	0.9310683534742097
vehicle	car	0.15333333333333335	0.8293147976370558
wallet	wallet	0.5283333333333333	1.0
bucket	container	1.0	0.35150691436522785
leopard	tiger	0.11499999999999999	0.9380891024773234
shovel	bucket	0.055	0.9836505014302943
lamp	table	0.015	0.010556044024961542
rabbit	food	0.5833333333333334	0.7026187652011712
echidna	animal	0.9766666666666667	0.5014881291344004
vehicle	truck	0.12166666666666666	0.9880811060886615
shop	shop	0.6666666666666666	1.0
dishwasher	appliance	0.9483333333333334	0.9262965655296443
mushroom	fungus	0.8883333333333333	0.5773717122808568
ax	tool	0.8849999999999999	0.6459740983336826
alligator	reptile	0.9366666666666666	0.5924787632023439
sofa	sofa	0.7166666666666667	1.0
shark	fish	0.9666666666666667	0.9091874156449353
chain	attachment	0.7083333333333334	0.9909617983192548
refrigerator	ball	0.016666666666666666	0.5388671623318951
shirt	microscope	0.024999999999999998	0.28232927729699114
pillow	padding	0.695	0.9905083496934802
tractor	vehicle	0.9366666666666666	0.890174631163337
nail	hook	0.6333333333333333	0.4543036430925302
screw	nail	0.21666666666666667	0.6301972859955404
reptile	alligator	0.03333333333333333	0.4862917484925058
pitcher	container	0.8466666666666667	0.923896881333909
wing	airplane	0.10333333333333333	0.958399061494651
mammal	cat	0.11499999999999999	0.9952268068149505
dwelling	location	0.9	0.01166309308762156
hamburger	food	0.975	0.6427277690592877
cobra	snake	0.9083333333333333	0.40390079397786927
cauliflower	broccoli	0.015	0.1992803132197669
goose	animal	0.975	0.7836811426483418
lock	door	0.11166666666666668	0.027460163532838616
cornet	instrument	0.9866666666666667	0.9232203929735775
trombone	instrument	0.9833333333333334	0.5598020182867691
ball	sphere	0.8466666666666667	0.9587434337665207
pipe	organ	0.5	0.144002466090244
bed	furniture	0.975	0.48767235781808527
vest	sweater	0.5833333333333334	0.4601679983208899
sax	instrument	1.0	0.7905081702802627
submarine	vessel	0.8583333333333334	0.44011297683821643
person	loudspeaker	0.4166666666666667	0.8181976625120558
cradle	crib	0.8333333333333334	0.6520235714269241
vessel	vehicle	0.6383333333333333	0.7113029612378498
chain	bandage	0.07166666666666667	0.07874103305622396
cricket	game	0.8333333333333334	0.7029921310143168
baseball	game	1.0	0.07530942430155914
gorilla	ape	0.8783333333333333	0.8059902882302439
medicine	drug	0.6383333333333333	0.6985452792008037
power_saw	tool	0.9866666666666667	0.9492242444003187
cloak	coat	0.8683333333333333	0.869591295016281
flute	instrument	1.0	0.7009267689171351
medium	television	0.22166666666666668	0.5304637129022216
locomotive	train	0.2916666666666667	0.6861649668521527
whale	mammal	0.9616666666666666	0.9129445055213975
animal	container	0.049999999999999996	0.8491658630607739
lemon	citrus	0.94	0.992485265596068
dinosaur	animal	0.82	0.3396094800134608
bread	food	0.9033333333333333	0.8601564775393674
snake	reptile	0.9249999999999999	0.9538337321525621
web_site	location	0.7183333333333333	0.007442190047527002
seal	kite	0.013333333333333334	0.8322288838880647
car	train	0.2783333333333333	0.19570848382262065
jar	container	0.9166666666666666	0.9045191236329122
jaguar	cat	0.9500000000000001	0.661483326713157
owl	animal	1.0	0.6788185261995202
radio	medium	0.59	0.4698163183280397
car	limousine	0.19499999999999998	0.6368934090415255
dish	food	0.19166666666666665	0.8470144280257847
bucket	bucket	0.6666666666666666	1.0
squash	food	0.945	0.8335587735854323
