vehicle	motorcycle	0.18166666666666667	0.906937244816058
keyboard	weapon	0.09000000000000001	0.7824702262959531
glass	cabinet	0.32	0.9554870194973081
ear	promontory	0.0	0.8248715513211806
duck	animal	0.9866666666666667	0.7333092935954659
elephant	animal	0.9833333333333334	0.39627461275671283
gate	door	0.6533333333333333	0.7486164269467791
alcohol	substance	0.9166666666666666	0.9734841506281148
crane	bird	0.8833333333333333	0.4591547285775115
chair	bench	0.3933333333333333	0.9784344803922932
canoe	boat	1.0	0.8570657023990654
meter	measuring_stick	0.9833333333333334	0.4231709653785761
jug	jar	0.39999999999999997	0.8752824521880659
snake	animal	0.875	0.9933372646461808
keyboard	piano	0.7083333333333334	0.8202581386453397
fig	food	0.8333333333333334	0.9858830470641212
material	rubber_eraser	0.12833333333333333	0.7110562618988251
ball	game	0.525	0.5731664785045287
mouse	rodent	0.9716666666666667	0.5548487976482375
traffic_light	signal	0.9	0.999477478285436
sofa	chair	0.5633333333333334	0.9578004167653555
robin	bird	1.0	0.9897145087254128
rubber_eraser	eraser	0.6816666666666666	0.9889371442838935
skunk	animal	1.0	0.9874847593835279
washer	appliance	0.94	0.7378486541249923
owl	bird	1.0	0.539044985419012
utensil	tool	0.9	0.9203766719009278
liquid	substance	0.8966666666666666	0.9431480834678733
instrument	piano	0.055	0.9057790514974335
chain	lock	0.21833333333333335	0.8358130216907905
jeep	vehicle	0.985	0.947896818410926
snail	animal	0.8616666666666667	0.8251771821532244
monkey	animal	1.0	0.9839485160965212
mammal	dog	0.21666666666666667	0.9605708036103945
plate	spoon	0.03333333333333333	0.5021420542578466
van	vehicle	0.975	0.9798592086143789
pistol	weapon	0.9616666666666666	0.9014736052545875
jug	container	0.9033333333333333	0.997909340959592
brass	memorial	0.7216666666666667	0.9674546179650776
crab	food	0.91	0.8822504303908749
chimpanzee	primate	1.0	0.9996750966756159
hawk	eagle	0.16666666666666666	0.8219101070922503
column	paper	0.12833333333333333	0.4007485727880671
goose	bird	0.9233333333333333	0.8822557426945306
animal	duck	0.16666666666666666	0.641857470461914
mug	cup	0.93	0.9778831050816371
palace	dwelling	0.9166666666666666	0.7958359778679215
sphere	shape	0.985	0.9798659037905428
orange	fruit	1.0	0.9959434616793079
car	vehicle	0.25833333333333336	0.9846616563836105
mongoose	animal	0.8333333333333334	0.995930659240513
pan	utensil	0.4483333333333333	0.9067512110180127
limousine	vehicle	1.0	0.9906410370753727
dog	mammal	0.7583333333333333	0.968529023563214
chain	bucket	0.0	0.6553631340144155
fungus	plant	0.47500000000000003	0.20716107083099536
package	envelope	0.32	0.7892911766614815
shield	armor	0.9	0.9254763108523254
cauliflower	food	0.9766666666666667	0.6849660109704737
penguin	bird	0.975	0.7451931126917453
animal	reptile	0.11666666666666665	0.9954662637069173
lemon	fruit	1.0	0.9834999484727642
reptile	animal	0.9866666666666667	0.9954702243595526
volleyball	game	0.9716666666666667	0.7532008056359425
frying_pan	pan	0.9500000000000001	0.977222419355196
banjo	instrument	1.0	0.8324638347645743
compass	instrument	0.7633333333333333	0.9435149862797704
lizard	animal	0.8683333333333333	0.9873652148545037
potato	vegetable	0.8966666666666666	0.7831544507087064
meter	whole	0.8166666666666668	0.4907529345259207
weapon	gun	0.36166666666666664	0.9972276302063982
vehicle	car	0.15333333333333335	0.9774188978793186
bucket	container	1.0	0.6708310077784019
leopard	tiger	0.11499999999999999	0.9976530602952256
shovel	bucket	0.055	0.9867011076109282
lamp	table	0.015	0.6379914601237064
rabbit	food	0.5833333333333334	0.837113910819798
echidna	animal	0.9766666666666667	0.7347414890937656
vehicle	truck	0.12166666666666666	0.9758034080797715
dishwasher	appliance	0.9483333333333334	0.9714975416594265
mushroom	fungus	0.8883333333333333	0.7483233968046131
ax	tool	0.8849999999999999	0.9054070781079779
alligator	reptile	0.9366666666666666	0.7119658015729499
shark	fish	0.9666666666666667	0.9245652746836484
chain	attachment	0.7083333333333334	0.997420912704966
refrigerator	ball	0.016666666666666666	0.9102471778678055
shirt	microscope	0.024999999999999998	0.8875212180924378
pillow	padding	0.695	0.9966305376741944
tractor	vehicle	0.9366666666666666	0.8000504264340427
nail	hook	0.6333333333333333	0.666613809258645
screw	nail	0.21666666666666667	0.888818770658161
reptile	alligator	0.03333333333333333	0.7556025531651908
pitcher	container	0.8466666666666667	0.9357273576961318
wing	airplane	0.10333333333333333	0.914619769231237
mammal	cat	0.11499999999999999	0.934079633516864
dwelling	location	0.9	0.3308243494853742
hamburger	food	0.975	0.7948556047594332
