filename	dist	dist_dbscan	p2	p64
n01616318/n01616318_10006.JPEG	-0.7598300181647824	0.3565327528255922	0.431519445536328	3.3927587349766353e-16
n01616318/n01616318_10052.JPEG	-0.7049020936407197	0.6010581934211814	0.18338820744253975	1.874193119535204e-23
n01616318/n01616318_10061.JPEG	0.2927674227935921	1.1009397918146597	0.0006273189566787032	3.445951649834362e-20
n01616318/n01616318_10085.JPEG	-0.6898363359206883	0.4971165205551349	0.25200037625400834	5.908082356424723e-21
n01616318/n01616318_10096.JPEG	0.06621767932115345	1.530065085442338	0.0001294107021264501	1.5377349652883557e-24
n01616318/n01616318_10139.JPEG	-0.4005135522527118	0.8043580568772691	0.0347752280974382	5.041210523008505e-16
n01616318/n01616318_10199.JPEG	-0.5024358446790936	0.02909225153703596	0.42561860398547846	3.073673762236921e-18
n01616318/n01616318_1020.JPEG	0.311506971409552	3.3340530987109736	1.2072929363635082e-12	4.188536784455218e-40
n01616318/n01616318_10211.JPEG	-0.7658742158190305	0.15449703648462956	0.7825480835556082	3.0000423510536257e-13
n01616318/n01616318_10307.JPEG	-1.1071849056668974	0.46540293575751035	0.43227408395628714	8.754469810870616e-23
n01616318/n01616318_10352.JPEG	-0.521009613238966	0.31028096999786325	0.2665036928683169	1.6120595425569331e-21
n01616318/n01616318_10400.JPEG	-0.08370237471640121	0.9660876855308553	0.006096293879345989	8.07552193287744e-16
n01616318/n01616318_10421.JPEG	-0.5895038548183821	0.1944691011070587	0.4171476545528617	8.084495668320085e-19
n01616318/n01616318_1045.JPEG	-0.5967469918967974	0.4554433134842874	0.22579814705689108	5.864983186153974e-15
n01616318/n01616318_10452.JPEG	-0.7512161748127348	0.37928864419642117	0.40112229873554156	4.052728563548827e-19
n01616318/n01616318_10544.JPEG	-0.4825916084522666	0.7779464050686529	0.049179323159480266	1.0622829267872846e-28
n01616318/n01616318_10546.JPEG	-0.4781264017953019	0.5730626998250626	0.10833481737101767	1.1205193477398602e-19
n01616318/n01616318_10587.JPEG	-0.43617271389702245	0.6665021433449894	0.06813367657279822	7.592280519151992e-22
n01616318/n01616318_10603.JPEG	-0.020385927790953096	0.8323194737738073	0.008636544419027458	1.4444256749261723e-19
n01616318/n01616318_10648.JPEG	0.25153327978453693	1.3096382629757564	0.00022996647762171032	5.350416689293049e-22
n01616318/n01616318_1065.JPEG	-0.5490137133271581	1.8565886867941765	5.527492209970072e-05	9.942522695837952e-26
n01616318/n01616318_1068.JPEG	-0.4032559519905042	0.32180219714024644	0.18070198752699487	1.737156461191502e-20
n01616318/n01616318_1071.JPEG	-0.8529338662257452	0.265005361398365	0.6419813044865713	1.528526117907441e-20
n01616318/n01616318_1077.JPEG	0.1597707054255036	1.3065766684754339	0.00034817405764718794	5.944215526931106e-18
n01616318/n01616318_10857.JPEG	-0.6136338774901757	-0.015336539424711132	0.9199593648359128	1.9348962227451825e-19
n01616318/n01616318_1088.JPEG	-0.2318941853597131	0.7468068273516439	0.02721611509091487	1.6054650676325252e-19
n01616318/n01616318_10921.JPEG	-0.1982661310693886	0.43761558859162575	0.06816312371788717	9.46745450285208e-19
n01616318/n01616318_10925.JPEG	-0.929263273482538	0.44328909688212814	0.42824218615358906	4.560192111547965e-23
n01616318/n01616318_10973.JPEG	-1.0469529461310882	0.5069702197077716	0.3770299831815189	2.6641930159250348e-18
n01616318/n01616318_110.JPEG	-0.6042741315944066	0.3010111116437268	0.348072769640748	1.147739850127931e-14
n01616318/n01616318_11082.JPEG	-1.0702812332466776	1.6190677460615925	0.0008571165456904291	3.5068704504129455e-26
n01616318/n01616318_111.JPEG	-0.9346536854842302	0.29349868706541543	0.6689581878797722	2.6002301961856066e-26
n01616318/n01616318_1110.JPEG	-0.4038823543688058	0.7726276112492443	0.040321317661130854	4.0705683436034094e-17
n01616318/n01616318_11134.JPEG	-0.6823509379121209	0.800245921937861	0.07702847187703868	1.6424673379547054e-18
n01616318/n01616318_1115.JPEG	-0.6209919024292341	1.0089309767015793	0.023068981776544806	2.4730721570274332e-17
n01616318/n01616318_11151.JPEG	-0.6131680287352067	1.43211162528765	0.0016731269888305437	1.8235374884110703e-22
n01616318/n01616318_11167.JPEG	-0.2505362011042573	0.4906376149646425	0.07125559249458731	1.6420810440911198e-20
n01616318/n01616318_1127.JPEG	-0.6916461191345742	0.7810790832113117	0.08593496787088632	9.279428603604148e-21
n01616318/n01616318_11309.JPEG	-1.1251726940075553	1.1977424133417824	0.01582894084208218	1.0153774299586984e-17
n01616318/n01616318_11382.JPEG	-0.4609129382637162	-0.0987108140137149	0.7167588401939249	1.3824339483907788e-18
n01616318/n01616318_11421.JPEG	-0.8625552715748859	1.6709979382774154	0.0004773609589972364	2.389403088208375e-20
n01616318/n01616318_11450.JPEG	-0.48278202228750483	0.5202146878951496	0.1311975030642877	7.810572564622581e-19
n01616318/n01616318_1146.JPEG	-0.6051103797880005	0.4223418733424565	0.2548063337981349	8.054324218783072e-26
n01616318/n01616318_11473.JPEG	-0.7659184458108991	0.41374737602008393	0.2551020351317646	5.96104247067711e-18
n01616318/n01616318_11492.JPEG	-0.3164490573574177	0.8793676419285783	0.01943905137091277	3.3794018705941413e-25
n01616318/n01616318_115.JPEG	-0.6706237047901696	0.24465280359619376	0.463223923781864	1.7442934685077686e-15
n01616318/n01616318_11507.JPEG	0.20879565762102428	1.0177409563972604	0.0013939042201749944	3.1202523344867245e-22
n01616318/n01616318_1163.JPEG	-0.6303255603935437	0.8437606035948417	0.05476253219715545	1.0403303480977447e-21
n01616318/n01616318_11635.JPEG	-0.5384930320162273	0.168287209941102	0.3778522805132247	1.2380609952715144e-15
n01616318/n01616318_1164.JPEG	-0.4157833876059348	1.2910432529072027	0.002575476616208986	9.766517828178621e-20
n01616318/n01616318_1165.JPEG	-0.5225076470900822	0.4262982324262375	0.19707894121558753	2.963010103672273e-24
n01616318/n01616318_1166.JPEG	-0.9717302688551464	0.8928006620484205	0.08130969715816862	1.7541642208798182e-17
n01616318/n01616318_11720.JPEG	-0.6563804263278552	0.016729463975617778	0.9255492693080912	1.8677504418326575e-18
n01616318/n01616318_11726.JPEG	-0.16319083844515062	1.303793658272513	0.0007199336860776263	5.846565017970962e-19
n01616318/n01616318_1173.JPEG	-1.0708610656371436	0.428153208242875	0.47229336051828286	4.076650444204867e-15
n01616318/n01616318_11731.JPEG	-0.27530911468849445	0.43406796628198635	0.09108746486893275	9.172609049207562e-16
n01616318/n01616318_1175.JPEG	-0.7787217225755282	1.6300458430432059	0.0005957439540197283	8.705548948914997e-18
n01616318/n01616318_11755.JPEG	-0.8670821013357184	1.682678825436355	0.00043743540944506977	7.235400390695014e-19
n01616318/n01616318_11767.JPEG	-1.092349229923048	1.022980137921805	0.04479886527811873	1.0036462937181639e-21
n01616318/n01616318_118.JPEG	-0.26405715041510497	0.3438716888580331	0.10989224435541581	1.1425573166195958e-14
n01616318/n01616318_11801.JPEG	-0.7729090394557293	0.21594824220889414	0.6280754684620973	2.945853010226331e-17
n01616318/n01616318_11809.JPEG	-0.9133504485274165	0.31068892836911594	0.6074195808408025	4.875265014155519e-11
n01616318/n01616318_11823.JPEG	-0.966027502223725	0.5862352637302914	0.2835557626843488	6.775932427217109e-18
n01616318/n01616318_11826.JPEG	-0.32777347025699155	0.47608521089367933	0.0954413949911189	3.639965785243432e-20
n01616318/n01616318_11855.JPEG	-0.7411834965569817	0.25104716531765653	0.5280982783317884	9.180764812458707e-17
n01616318/n01616318_11865.JPEG	-0.7323386208594498	0.5030128603191526	0.27120682258030454	2.5252180827831447e-28
n01616318/n01616318_11885.JPEG	-0.0816168628614706	0.3440563270210785	0.05314308865665067	5.1971062953582e-22
n01616318/n01616318_11892.JPEG	-0.5999451113617634	0.6810224800463202	0.10269026012400255	8.189479240645158e-18
n01616318/n01616318_11904.JPEG	-0.12071902771242939	0.492144443746161	0.04300040880879515	3.7446463882842197e-19
n01616318/n01616318_11917.JPEG	-0.855487831876336	1.1086061019338245	0.022067259800972586	1.6142499473504703e-20
n01616318/n01616318_11946.JPEG	0.33727714365109973	1.534459489914289	3.755380054094613e-05	4.8506507955425065e-24
n01616318/n01616318_11947.JPEG	-0.3069053134660305	0.12327123338099295	0.1926147144404667	2.3360994808887822e-17
n01616318/n01616318_11958.JPEG	-0.8237582879210283	1.487808379472268	0.0017680187703471015	9.146920026118703e-21
n01616318/n01616318_11983.JPEG	-0.9677854273736378	0.3252741970050353	0.6167276430307667	6.582198579968255e-19
n01616318/n01616318_11990.JPEG	-1.1791543314182276	0.9400633133813303	0.06771730259145953	2.6834458301448033e-27
n01616318/n01616318_11995.JPEG	-0.733152277653134	0.09324094976460472	0.8843504522458144	7.576177204426884e-22
n01616318/n01616318_12038.JPEG	-0.5677609850481588	0.5692427069338035	0.142702838542602	8.057661709978975e-20
n01616318/n01616318_12041.JPEG	-0.47274742971397643	-0.13081323773414366	0.8590822674845883	3.111119186858938e-21
n01616318/n01616318_12052.JPEG	-1.1442186182811183	1.2966199153200018	0.008758372535956497	9.464643947185475e-21
n01616318/n01616318_12064.JPEG	-0.2033056618744769	1.2267763523365371	0.002127619088230478	1.2675557317248628e-18
n01616318/n01616318_12067.JPEG	-0.25163891945191724	0.4069899849405679	0.09010690925150222	3.904047421084632e-19
n01616318/n01616318_1208.JPEG	-0.3032649340007376	0.4699052271240201	0.09017067202804624	2.7840452025324816e-18
n01616318/n01616318_12101.JPEG	-0.3601204290782297	-0.1185562835647459	0.4009749031459359	4.7058159032910425e-14
n01616318/n01616318_1211.JPEG	-0.7046508563685181	0.37988134611327673	0.3650906384682526	2.4110085343265806e-15
n01616318/n01616318_1214.JPEG	-0.740424760847869	0.3176645105632831	0.45696210515299046	8.61434258794171e-25
n01616318/n01616318_12140.JPEG	-0.582922066827145	0.4673695301718368	0.20922934718177408	5.1502097394975394e-23
n01616318/n01616318_1215.JPEG	-1.0416555976038664	1.1688327227664224	0.01775754865242516	6.70503265850588e-21
n01616318/n01616318_12150.JPEG	-0.8126749848504804	1.0271003216485095	0.0328458037816748	8.96561989434231e-21
n01616318/n01616318_12153.JPEG	-0.18179896439514862	2.5461998405951944	5.007518557516348e-08	3.738994258228769e-25
n01616318/n01616318_12155.JPEG	-0.874442965502473	1.1281371532630184	0.020514196176481404	2.6617598319454045e-21
n01616318/n01616318_12203.JPEG	-0.6157061126622899	-0.02904482061127045	0.9391665709194142	1.3604723686320182e-14
n01616318/n01616318_12219.JPEG	-0.5702926429894438	-0.05703879625320778	0.9269186159940581	1.0087905903017645e-17
n01616318/n01616318_12240.JPEG	-0.32973884756646965	1.2942824469538268	0.0020044061779964438	4.545816862034099e-21
n01616318/n01616318_12247.JPEG	-1.1463735604734957	0.5011812796120778	0.3392167706564025	3.8087956444260275e-22
n01616318/n01616318_1227.JPEG	-0.6190925397940319	0.42674646223609863	0.26135312050776227	1.4394592198010317e-18
n01616318/n01616318_123.JPEG	-0.8611988220488336	1.2181254462238638	0.011558665035785948	7.508643290261983e-16
n01616318/n01616318_12313.JPEG	-0.718044895229356	0.2799645632345452	0.4759256689445961	1.6289831672748712e-15
n01616318/n01616318_12318.JPEG	-0.15173731059079504	1.0828335976576582	0.004230555978835608	4.322648040916627e-19
n01616318/n01616318_1232.JPEG	-0.6508405780117232	0.025699129251907572	0.896035514201146	1.3581139756899423e-21
n01616318/n01616318_12329.JPEG	-0.2413029594206746	0.6764061244227807	0.0369893631475326	9.75793271622803e-17
n01616318/n01616318_12346.JPEG	-0.824556203319106	0.2064391587681322	0.7382898471906812	4.302764921256439e-22
n01616318/n01616318_1236.JPEG	-0.9710345617078928	0.362952966058082	0.46243499391334336	6.233440732847315e-16
n01616318/n01616318_12430.JPEG	-0.75428832431711	0.19103096207779807	0.6611299800647468	2.461127674561206e-16
n01616318/n01616318_12459.JPEG	-0.9256944924721476	1.4395445897441355	0.002850099736892401	2.643318788005815e-22
n01616318/n01616318_12491.JPEG	-0.4180532441614818	-0.05108233489504934	0.3892997543051069	6.070692444083072e-19
n01616318/n01616318_12507.JPEG	-0.6817064464516626	0.49800733424929683	0.24660084000642335	7.264333242468587e-22
n01616318/n01616318_12517.JPEG	-0.5274447850244155	0.09327506163502995	0.4135442058617552	1.9309129435478656e-15
n01616318/n01616318_12547.JPEG	-0.5186368985758508	1.749777420411406	0.00015766913658558912	2.8211493269223487e-24
n01616318/n01616318_1255.JPEG	-0.5434435677763898	1.4865111238531734	0.0009756361010447341	1.5579760915453552e-22
n01616318/n01616318_1256.JPEG	-0.6857966714991766	0.38593316409872247	0.34479938509297386	2.324170384799455e-18
n01616318/n01616318_12565.JPEG	-0.6451341118566014	0.5363704782891844	0.19881721497480298	9.668558614364807e-24
n01616318/n01616318_12573.JPEG	-0.1363010123709026	0.666155611029508	0.026368839548807258	2.7834941058161095e-22
n01616318/n01616318_1263.JPEG	-0.9252805234544048	0.2997851709635961	0.6333025276456781	1.0970327332519209e-11
n01616318/n01616318_12632.JPEG	-0.3927333974906407	0.4299985401121361	0.13221838303014874	9.586934268438482e-29
n01616318/n01616318_12642.JPEG	-0.3639393894983672	0.17142350277149182	0.21791736254539465	1.3099702420445616e-18
n01616318/n01616318_12655.JPEG	-0.5499757782990236	0.1957112353886246	0.37210735074767604	9.985889453236679e-17
n01616318/n01616318_1266.JPEG	-0.4810087857277739	-0.093140806516258	0.7715463041529531	5.371083447219501e-17
n01616318/n01616318_12663.JPEG	-0.746974201425081	0.10567458190244634	0.8929029932374697	1.1457552178376744e-17
n01616318/n01616318_1268.JPEG	-0.6698408751624553	0.024572218774762605	0.9091466722012426	1.4204687022331321e-15
n01616318/n01616318_12691.JPEG	-0.837697916617459	0.6151248023887684	0.2233867100948593	1.3547995546757629e-17
n01616318/n01616318_12695.JPEG	-0.817710798545376	1.5858617175843661	0.0008392334626752964	9.150843740246488e-19
n01616318/n01616318_12711.JPEG	-0.576213356213448	-0.06518486205797087	0.9874558014945632	8.811875878568889e-17
n01616318/n01616318_12726.JPEG	-0.3939827906592871	0.22501637962082904	0.21682690996070958	1.152166741259513e-13
n01616318/n01616318_12751.JPEG	-0.058781447696641724	0.3380696187116621	0.04912888191824335	3.8378478037979494e-19
n01616318/n01616318_12783.JPEG	-0.7437282247016177	1.9929095920961692	2.8425230072904972e-05	1.1036973472012055e-29
n01616318/n01616318_12789.JPEG	-0.26881581243921276	0.8435603433807635	0.020008145263209383	9.125424369481052e-18
n01616318/n01616318_12820.JPEG	-0.5006006940720159	-0.050661599225128195	0.6963898294432974	2.463709946459505e-23
n01616318/n01616318_12826.JPEG	-0.19277406652096668	0.8938609849306235	0.01260461454253686	1.5265576638683802e-22
